sequence_id	protein_id	start	end	strand	domain	hmm	i_evalue	pvalue	domain_start	domain_end	cluster_probability
NC_000913.3	NC_000913.3_3491	3721684	3722049	+	PF00665	Pfam	2.148287184488705e-12	7.766764947536894e-16	4	55	0.005139406970241869
NC_000913.3	NC_000913.3_3491	3721684	3722049	+	PF13683	Pfam	1.1943770130728392e-14	4.318065846250322e-18	43	109	0.005139406970241869
NC_000913.3	NC_000913.3_3491	3721684	3722049	+	PF13333	Pfam	1.8465430687043998e-21	6.675860696689803e-25	62	116	0.005139406970241869
NC_000913.3	NC_000913.3_3492	3722328	3724397	-	PF02092	Pfam	2.9951684166028323e-214	1.0828519221268374e-217	6	551	0.000010468634835503187
NC_000913.3	NC_000913.3_3492	3722328	3724397	-	PF05746	Pfam	5.043945957990104e-9	1.823552407082467e-12	582	679	0.000010468634835503187
NC_000913.3	NC_000913.3_3493	3724407	3725318	-	PF02091	Pfam	4.5125981811254974e-150	1.6314527046729926e-153	9	292	0.00007473069801487305
NC_000913.3	NC_000913.3_3495	3725887	3726882	+	PF01757	Pfam	8.744445831517468e-36	3.1614048559354546e-39	6	318	0.00907373482400309
NC_000913.3	NC_000913.3_3498	3727917	3729371	-	PF00370	Pfam	1.697816134574198e-89	6.138163899400571e-93	1	240	0.002598237490065637
NC_000913.3	NC_000913.3_3498	3727917	3729371	-	PF02782	Pfam	4.916666207631553e-34	1.7775365898884864e-37	249	435	0.002598237490065637
NC_000913.3	NC_000913.3_3499	3729443	3730765	-	PF01261	Pfam	1.1340921809163732e-7	4.100116344600048e-11	124	289	0.0063741751051796984
NC_000913.3	NC_000913.3_3500	3731131	3732123	+	PF13407	Pfam	7.511172240662769e-63	2.7155358787645585e-66	38	286	0.005873532889065684
NC_000913.3	NC_000913.3_3500	3731131	3732123	+	PF00532	Pfam	1.5105389510414974e-13	5.461095267684373e-17	47	244	0.005873532889065684
NC_000913.3	NC_000913.3_3501	3732201	3733742	+	PF00005	Pfam	1.1403914358517969e-29	4.122890223614595e-33	21	171	0.00931952396270876
NC_000913.3	NC_000913.3_3501	3732201	3733742	+	PF00005	Pfam	4.510217278940323e-22	1.6305919302025752e-25	278	433	0.00931952396270876
NC_000913.3	NC_000913.3_3502	3733720	3734901	+	PF02653	Pfam	3.4715467881957466e-40	1.2550783760649843e-43	57	382	0.003884583335309954
NC_000913.3	NC_000913.3_3503	3734979	3736157	+	PF13407	Pfam	5.075509498252577e-13	1.83496366531185e-16	73	258	0.004266324730107976
NC_000913.3	NC_000913.3_3503	3734979	3736157	+	PF13377	Pfam	8.742076575043984e-36	3.160548291772951e-39	113	277	0.004266324730107976
NC_000913.3	NC_000913.3_3503	3734979	3736157	+	PF00165	Pfam	2.1688176965956154e-9	7.840989503237944e-13	294	335	0.004266324730107976
NC_000913.3	NC_000913.3_3503	3734979	3736157	+	PF12833	Pfam	1.0496430934639161e-19	3.794805110137079e-23	309	384	0.004266324730107976
NC_000913.3	NC_000913.3_3503	3734979	3736157	+	PF00165	Pfam	1.1540428819487027e-12	4.1722446925115785e-16	347	384	0.004266324730107976
NC_000913.3	NC_000913.3_3504	3736353	3737177	-	PF01832	Pfam	1.8268570446830183e-16	6.604689243250247e-20	142	267	5.578139228233848e-6
NC_000913.3	NC_000913.3_3505	3737497	3739527	+	PF00128	Pfam	9.896726829765381e-28	3.5779923462636954e-31	226	371	0.006401133741798664
NC_000913.3	NC_000913.3_3505	3737497	3739527	+	PF00128	Pfam	1.6586745155866516e-9	5.996654069366057e-13	440	594	0.006401133741798664
NC_000913.3	NC_000913.3_3506	3739705	3740958	+	PF00155	Pfam	5.4657033576468085e-22	1.9760315826633436e-25	165	391	0.007106795604016532
NC_000913.3	NC_000913.3_3507	3741109	3741582	-	PF13247	Pfam	9.331293812439455e-13	3.373569708040295e-16	55	142	7.758237224912971e-7
NC_000913.3	NC_000913.3_3507	3741109	3741582	-	PF12837	Pfam	1.2349543247905042e-6	4.464766177839856e-10	82	103	7.758237224912971e-7
NC_000913.3	NC_000913.3_3507	3741109	3741582	-	PF13237	Pfam	1.890837026155229e-7	6.835997925362361e-11	82	135	7.758237224912971e-7
NC_000913.3	NC_000913.3_3507	3741109	3741582	-	PF00037	Pfam	6.430485078869049e-8	2.3248319157154913e-11	84	104	7.758237224912971e-7
NC_000913.3	NC_000913.3_3507	3741109	3741582	-	PF12838	Pfam	2.2925197576662655e-7	8.288213151360324e-11	88	138	7.758237224912971e-7
NC_000913.3	NC_000913.3_3507	3741109	3741582	-	PF13187	Pfam	3.023783698678741e-8	1.0931972880255752e-11	88	138	7.758237224912971e-7
NC_000913.3	NC_000913.3_3511	3744328	3744801	+	PF04290	Pfam	1.882426403796432e-30	6.805590758483123e-34	17	145	0.006185434631580952
NC_000913.3	NC_000913.3_3512	3744804	3746081	+	PF06808	Pfam	9.731392515559353e-129	3.518218552262962e-132	7	415	0.0035905638074777667
NC_000913.3	NC_000913.3_3513	3746094	3747080	+	PF03480	Pfam	9.952169465952103e-105	3.5980366832798635e-108	30	312	0.0010716920141236497
NC_000913.3	NC_000913.3_3514	3747084	3748580	+	PF00370	Pfam	2.4184704338836978e-95	8.743566283021323e-99	4	250	0.001254571549271039
NC_000913.3	NC_000913.3_3514	3747084	3748580	+	PF02782	Pfam	4.818910256675701e-21	1.7421945974966382e-24	260	440	0.001254571549271039
NC_000913.3	NC_000913.3_3515	3748577	3749239	+	PF00215	Pfam	9.468296271484974e-27	3.423100604296809e-30	5	204	0.0040886320553834106
NC_000913.3	NC_000913.3_3516	3749232	3750092	+	PF01261	Pfam	4.1397781783111237e-50	1.4966660080662053e-53	25	276	0.013496665905859266
NC_000913.3	NC_000913.3_3519	3751992	3752966	+	PF00126	Pfam	7.050892190567449e-13	2.5491294976744212e-16	9	66	0.011229146604287012
NC_000913.3	NC_000913.3_3519	3751992	3752966	+	PF03466	Pfam	1.920968938132899e-16	6.944934700408167e-20	146	302	0.011229146604287012
NC_000913.3	NC_000913.3_3523	3754973	3756511	-	PF00171	Pfam	4.139767568456033e-165	1.496662172254531e-168	33	498	0.010692947964487436
NC_000913.3	NC_000913.3_3524	3756676	3757827	-	PF13685	Pfam	1.404618641945687e-10	5.0781585030574366e-14	13	108	0.005494010273149296
NC_000913.3	NC_000913.3_3524	3756676	3757827	-	PF13685	Pfam	1.8429607122282855e-7	6.662909299451502e-11	108	278	0.005494010273149296
NC_000913.3	NC_000913.3_3525	3758017	3759861	-	PF00009	Pfam	5.30629959722707e-32	1.918401878968572e-35	2	163	0.0027691748728895568
NC_000913.3	NC_000913.3_3525	3758017	3759861	-	PF03144	Pfam	9.581033341104135e-10	3.4638587639566644e-13	189	256	0.0027691748728895568
NC_000913.3	NC_000913.3_3527	3761347	3761955	-	PF02798	Pfam	2.8706848768915825e-8	1.037847027075771e-11	1	70	0.004641207386600657
NC_000913.3	NC_000913.3_3527	3761347	3761955	-	PF13417	Pfam	6.113235207870072e-12	2.21013564998918e-15	3	71	0.004641207386600657
NC_000913.3	NC_000913.3_3527	3761347	3761955	-	PF13409	Pfam	3.908719965550864e-10	1.4131308624551206e-13	9	71	0.004641207386600657
NC_000913.3	NC_000913.3_3528	3762183	3766316	+	PF20148	Pfam	1.872313159792557e-18	6.769028054203026e-22	46	123	0.005315531480941707
NC_000913.3	NC_000913.3_3529	3766337	3767179	+	PF13646	Pfam	2.7190028911301324e-7	9.830089989624485e-11	139	181	0.004525967893763935
NC_000913.3	NC_000913.3_3529	3766337	3767179	+	PF13646	Pfam	2.2527857512461554e-9	8.144561645864625e-13	171	235	0.004525967893763935
NC_000913.3	NC_000913.3_3534	3772281	3774194	+	PF02378	Pfam	3.2569109620355757e-21	1.177480463498039e-24	17	277	5.498893012959674e-10
NC_000913.3	NC_000913.3_3534	3772281	3774194	+	PF02302	Pfam	5.122327229044526e-10	1.851889815272786e-13	379	453	5.498893012959674e-10
NC_000913.3	NC_000913.3_3534	3772281	3774194	+	PF00359	Pfam	8.89292278396763e-34	3.215084159062773e-37	498	634	5.498893012959674e-10
NC_000913.3	NC_000913.3_3535	3774424	3775572	+	PF01232	Pfam	9.437695042814146e-29	3.41203725336737e-32	1	123	0.022472097042380988
NC_000913.3	NC_000913.3_3535	3774424	3775572	+	PF08125	Pfam	9.018067676021488e-72	3.2603281547438495e-75	148	373	0.022472097042380988
NC_000913.3	NC_000913.3_3540	3779054	3779830	+	PF00392	Pfam	8.526594585572435e-23	3.0826444633305984e-26	8	71	0.022365257807599327
NC_000913.3	NC_000913.3_3540	3779054	3779830	+	PF07729	Pfam	7.586271149199543e-24	2.7426866049166823e-27	100	223	0.022365257807599327
NC_000913.3	NC_000913.3_3541	3779827	3781017	+	PF01070	Pfam	4.381155844826126e-126	1.5839319757144344e-129	13	375	0.030808972949556413
NC_000913.3	NC_000913.3_3542	3781215	3781688	+	PF00588	Pfam	2.3749025465711e-34	8.586054036771873e-38	2	142	0.004073648211021965
NC_000913.3	NC_000913.3_3543	3781741	3782562	-	PF00132	Pfam	1.0254477927535813e-10	3.707331137937749e-14	193	226	0.004153249868525262
NC_000913.3	NC_000913.3_3544	3782642	3783661	-	PF01210	Pfam	4.8393516060232e-51	1.7495848177958063e-54	8	163	0.0007032883635592679
NC_000913.3	NC_000913.3_3544	3782642	3783661	-	PF02558	Pfam	9.533540794159841e-11	3.4466886457555465e-14	9	115	0.0007032883635592679
NC_000913.3	NC_000913.3_3544	3782642	3783661	-	PF07479	Pfam	1.389152010165021e-54	5.022241540726757e-58	184	323	0.0007032883635592679
NC_000913.3	NC_000913.3_3544	3782642	3783661	-	PF20618	Pfam	7.19410909015668e-27	2.6009071186394358e-30	244	310	0.0007032883635592679
NC_000913.3	NC_000913.3_3546	3784191	3784442	-	PF00462	Pfam	8.152586198987989e-25	2.9474281268937054e-28	4	63	0.5126938338122266
NC_000913.3	NC_000913.3_3546	3784191	3784442	-	PF13417	Pfam	6.684909388606493e-8	2.4168146741165918e-11	7	65	0.5126938338122266
NC_000913.3	NC_000913.3_3547	3784584	3785015	-	PF00581	Pfam	1.4066710560699304e-17	5.085578655350435e-21	43	133	0.5096040808568605
NC_000913.3	NC_000913.3_3548	3785260	3786804	+	PF01676	Pfam	9.729954058997617e-89	3.517698502891402e-92	6	500	0.6231920984694053
NC_000913.3	NC_000913.3_3548	3785260	3786804	+	PF06415	Pfam	1.5073036901039737e-83	5.449398735010751e-87	86	299	0.6231920984694053
NC_000913.3	NC_000913.3_3549	3786838	3788097	+	PF01551	Pfam	1.1638325180470318e-26	4.207637447747765e-30	320	413	0.6806011735121268
NC_000913.3	NC_000913.3_3551	3789047	3790081	-	PF13641	Pfam	8.296473821104209e-15	2.9994482361186584e-18	7	135	0.8281230321242466
NC_000913.3	NC_000913.3_3551	3789047	3790081	-	PF10111	Pfam	2.3656385546343327e-12	8.552561658114001e-16	9	110	0.8281230321242466
NC_000913.3	NC_000913.3_3551	3789047	3790081	-	PF00535	Pfam	1.0899929942598986e-34	3.9406832764276886e-38	9	138	0.8281230321242466
NC_000913.3	NC_000913.3_3552	3790320	3791345	-	PF08240	Pfam	2.13147553761109e-32	7.705985313127585e-36	26	134	0.8432432513201888
NC_000913.3	NC_000913.3_3552	3790320	3791345	-	PF16912	Pfam	1.1651592412657344e-8	4.2124339886685985e-12	153	276	0.8432432513201888
NC_000913.3	NC_000913.3_3552	3790320	3791345	-	PF00107	Pfam	5.0218647034045257e-29	1.815569307087681e-32	174	303	0.8432432513201888
NC_000913.3	NC_000913.3_3553	3791355	3792551	-	PF00155	Pfam	1.7966578753554068e-80	6.495509310757075e-84	43	387	0.8466405732783544
NC_000913.3	NC_000913.3_3555	3793987	3794919	+	PF04321	Pfam	1.4955655118392436e-10	5.406961358782515e-14	2	174	0.8572835941519076
NC_000913.3	NC_000913.3_3555	3793987	3794919	+	PF01370	Pfam	1.207126042335624e-47	4.364157781401388e-51	2	236	0.8572835941519076
NC_000913.3	NC_000913.3_3555	3793987	3794919	+	PF01073	Pfam	9.775139754714573e-14	3.5340346184796e-17	3	220	0.8572835941519076
NC_000913.3	NC_000913.3_3555	3793987	3794919	+	PF16363	Pfam	5.9062696314101834e-24	2.1353107850362195e-27	3	256	0.8572835941519076
NC_000913.3	NC_000913.3_3561	3800267	3800965	-	PF06176	Pfam	1.8562186540178035e-135	6.7108411208163534e-139	1	229	0.9671326361296109
NC_000913.3	NC_000913.3_3562	3800983	3801999	-	PF08437	Pfam	1.1014788684214601e-23	3.982208490316197e-27	278	334	0.9685397434077059
NC_000913.3	NC_000913.3_3563	3802039	3803058	-	PF08437	Pfam	1.1256921158169815e-23	4.069747345686846e-27	280	336	0.9669380715345074
NC_000913.3	NC_000913.3_3570	3809825	3810304	+	PF01467	Pfam	8.487076829080411e-24	3.0683574942445452e-27	6	134	0.8656801254030626
NC_000913.3	NC_000913.3_3571	3810343	3811152	-	PF01149	Pfam	1.9536963994103778e-32	7.063255240095365e-36	1	114	0.7832837688133346
NC_000913.3	NC_000913.3_3571	3810343	3811152	-	PF06831	Pfam	5.305752586153784e-34	1.9182041164691915e-37	129	219	0.7832837688133346
NC_000913.3	NC_000913.3_3571	3810343	3811152	-	PF06827	Pfam	2.8359204702976227e-10	1.0252785503606735e-13	241	269	0.7832837688133346
NC_000913.3	NC_000913.3_3572	3811250	3811417	-	PF00471	Pfam	1.5223455529642858e-19	5.503780017947527e-23	7	53	0.0378394676993941
NC_000913.3	NC_000913.3_3573	3811438	3811674	-	PF00830	Pfam	3.7948646739451744e-26	1.3719684287581974e-29	3	62	0.0001170011819220044
NC_000913.3	NC_000913.3_3574	3811891	3812559	-	PF20582	Pfam	6.157646733115882e-21	2.2261918774822423e-24	9	77	7.093278456263609e-6
NC_000913.3	NC_000913.3_3574	3811891	3812559	-	PF04002	Pfam	2.7864107999834405e-44	1.0073791756990024e-47	103	220	7.093278456263609e-6
NC_000913.3	NC_000913.3_3575	3812731	3813951	+	PF04127	Pfam	8.280850277419725e-74	2.993799811070038e-77	187	371	0.001214081029380475
NC_000913.3	NC_000913.3_3576	3813929	3814387	+	PF00692	Pfam	1.085806229806225e-45	3.925546745503344e-49	17	150	0.0006659595288877726
NC_000913.3	NC_000913.3_3577	3814494	3815090	+	PF00440	Pfam	1.1028980943655002e-9	3.987339459022054e-13	20	61	0.002602291063371052
NC_000913.3	NC_000913.3_3578	3815127	3815768	-	PF00156	Pfam	1.9195353056417088e-9	6.939751647294681e-13	50	159	0.001074040464268705
NC_000913.3	NC_000913.3_3579	3815863	3816549	-	PF01138	Pfam	1.2393356945391246e-24	4.48060627092959e-28	10	140	0.00010044716616506616
NC_000913.3	NC_000913.3_3579	3815863	3816549	-	PF03725	Pfam	2.8947243944179943e-12	1.046538103549528e-15	157	221	0.00010044716616506616
NC_000913.3	NC_000913.3_3580	3816676	3817539	+	PF03755	Pfam	1.917573831378139e-43	6.932660272516772e-47	2	153	0.010099975736180126
NC_000913.3	NC_000913.3_3580	3816676	3817539	+	PF08340	Pfam	3.3598829848876393e-34	1.214708237486493e-37	203	287	0.010099975736180126
NC_000913.3	NC_000913.3_3582	3818874	3819491	+	PF03458	Pfam	1.6964115646824228e-21	6.133085917145419e-25	5	78	0.000012721431436886253
NC_000913.3	NC_000913.3_3582	3818874	3819491	+	PF03458	Pfam	2.0912883280756466e-22	7.560695329268426e-26	91	164	0.000012721431436886253
NC_000913.3	NC_000913.3_3583	3819488	3821170	-	PF01653	Pfam	1.6056001210813595e-23	5.804772672022269e-27	115	306	0.00661406827259311
NC_000913.3	NC_000913.3_3583	3819488	3821170	-	PF03120	Pfam	2.1385438371884175e-19	7.731539541534409e-23	312	385	0.00661406827259311
NC_000913.3	NC_000913.3_3584	3821428	3822051	+	PF00625	Pfam	2.0045741561734837e-72	7.247195069318451e-76	5	186	0.002930567277774668
NC_000913.3	NC_000913.3_3585	3822106	3822381	+	PF01192	Pfam	9.2403716305818e-18	3.3406983480049894e-21	9	59	0.0043686592746430995
NC_000913.3	NC_000913.3_3586	3822400	3824508	+	PF13328	Pfam	1.1422169268221001e-53	4.12948997404953e-57	26	175	0.00004069672078725927
NC_000913.3	NC_000913.3_3586	3822400	3824508	+	PF01966	Pfam	2.302494700537307e-13	8.324275851544855e-17	45	144	0.00004069672078725927
NC_000913.3	NC_000913.3_3586	3822400	3824508	+	PF04607	Pfam	1.792211468961453e-36	6.479434088797733e-40	235	345	0.00004069672078725927
NC_000913.3	NC_000913.3_3586	3822400	3824508	+	PF02824	Pfam	4.900035733785424e-22	1.7715241264589384e-25	388	447	0.00004069672078725927
NC_000913.3	NC_000913.3_3586	3822400	3824508	+	PF19296	Pfam	1.199471795969247e-9	4.3364851625786226e-13	459	541	0.00004069672078725927
NC_000913.3	NC_000913.3_3586	3822400	3824508	+	PF13291	Pfam	1.3786932723190107e-16	4.9844297625416145e-20	622	699	0.00004069672078725927
NC_000913.3	NC_000913.3_3587	3824548	3825204	+	PF00588	Pfam	3.5869788837131e-37	1.2968108762520246e-40	9	148	0.0006257526204373468
NC_000913.3	NC_000913.3_3588	3825210	3827291	+	PF17191	Pfam	7.063260482837234e-21	2.553601042240504e-24	15	171	1.714761531506312e-6
NC_000913.3	NC_000913.3_3588	3825210	3827291	+	PF01336	Pfam	7.578767725605026e-8	2.739973870428426e-11	63	134	1.714761531506312e-6
NC_000913.3	NC_000913.3_3588	3825210	3827291	+	PF00270	Pfam	1.3465141972349767e-19	4.868091819360003e-23	273	433	1.714761531506312e-6
NC_000913.3	NC_000913.3_3588	3825210	3827291	+	PF04851	Pfam	1.53615714331737e-11	5.553713461017245e-15	290	430	1.714761531506312e-6
NC_000913.3	NC_000913.3_3588	3825210	3827291	+	PF00271	Pfam	1.1239900475988977e-17	4.063593809106644e-21	481	588	1.714761531506312e-6
NC_000913.3	NC_000913.3_3588	3825210	3827291	+	PF19833	Pfam	3.5049541600422416e-11	1.2671562400731169e-14	617	676	1.714761531506312e-6
NC_000913.3	NC_000913.3_3590	3828945	3830336	+	PF00860	Pfam	3.1521810799052354e-113	1.1396171655478075e-116	34	426	0.0007683475663613406
NC_000913.3	NC_000913.3_3592	3832219	3834537	-	PF01055	Pfam	2.0582390247265285e-122	7.44121122460784e-126	240	667	0.015466622118465717
NC_000913.3	NC_000913.3_3594	3836953	3838137	+	PF07690	Pfam	7.653366341039188e-35	2.7669437241645656e-38	20	357	0.011908088211769407
NC_000913.3	NC_000913.3_3594	3836953	3838137	+	PF12832	Pfam	9.90350886213711e-8	3.580444274091508e-11	172	341	0.011908088211769407
NC_000913.3	NC_000913.3_3595	3838248	3839171	+	PF00892	Pfam	1.2636313871156185e-21	4.568443192753502e-25	6	145	0.00855923453984693
NC_000913.3	NC_000913.3_3595	3838248	3839171	+	PF00892	Pfam	2.5659900940936175e-22	9.276898387901727e-26	158	290	0.00855923453984693
NC_000913.3	NC_000913.3_3596	3839175	3839993	-	PF03180	Pfam	2.3789769463202684e-93	8.600784332322012e-97	34	272	0.007322672533660127
NC_000913.3	NC_000913.3_3598	3840549	3841787	-	PF07690	Pfam	2.1350422623045193e-33	7.718880196328703e-37	41	359	0.015248328487008836
NC_000913.3	NC_000913.3_3600	3842455	3843789	-	PF00860	Pfam	4.23835254311776e-45	1.5323038839905135e-48	32	405	0.0007628857131248423
NC_000913.3	NC_000913.3_3601	3843964	3845730	+	PF01979	Pfam	1.0837959925807896e-29	3.918279076575523e-33	82	362	0.0003072840356503635
NC_000913.3	NC_000913.3_3601	3843964	3845730	+	PF13382	Pfam	3.1392564222364595e-56	1.1349444765858493e-59	434	579	0.0003072840356503635
NC_000913.3	NC_000913.3_3602	3845776	3847167	-	PF07690	Pfam	5.970203027803374e-34	2.1584248112087397e-37	35	397	0.01335371985469603
NC_000913.3	NC_000913.3_3603	3847305	3848624	-	PF07690	Pfam	4.808690378951753e-50	1.7384997754706264e-53	35	396	0.011413742054651559
NC_000913.3	NC_000913.3_3604	3848634	3850136	-	PF07730	Pfam	4.841923299393311e-15	1.7505145695565118e-18	305	370	0.0036254785408647906
NC_000913.3	NC_000913.3_3604	3848634	3850136	-	PF02518	Pfam	4.5659544097929505e-7	1.650742736729194e-10	412	497	0.0036254785408647906
NC_000913.3	NC_000913.3_3605	3850136	3850726	-	PF00072	Pfam	4.164796356832259e-25	1.5057109026870063e-28	4	112	0.011444009383246011
NC_000913.3	NC_000913.3_3605	3850136	3850726	-	PF00196	Pfam	1.8200858708878324e-23	6.580209222298744e-27	136	191	0.011444009383246011
NC_000913.3	NC_000913.3_3606	3850802	3851092	-	PF01842	Pfam	3.289192820195165e-11	1.1891514172795247e-14	10	73	0.0002449760757264622
NC_000913.3	NC_000913.3_3606	3850802	3851092	-	PF13710	Pfam	1.021808918590767e-11	3.694175410667994e-15	18	78	0.0002449760757264622
NC_000913.3	NC_000913.3_3607	3851096	3852784	-	PF00205	Pfam	5.328986829698441e-47	1.926604059905438e-50	201	334	0.025899010874595722
NC_000913.3	NC_000913.3_3609	3853922	3855106	+	PF07690	Pfam	3.072599555877341e-40	1.110845826419863e-43	14	349	0.03800498830139211
NC_000913.3	NC_000913.3_3609	3853922	3855106	+	PF06609	Pfam	4.817452764492265e-7	1.7416676661215707e-10	52	177	0.03800498830139211
NC_000913.3	NC_000913.3_3614	3856911	3858404	-	PF00884	Pfam	3.0384708808391267e-81	1.0985071875774139e-84	4	341	0.00007814373704086717
NC_000913.3	NC_000913.3_3614	3856911	3858404	-	PF16347	Pfam	1.2306125842347963e-8	4.449069357320305e-12	385	439	0.00007814373704086717
NC_000913.3	NC_000913.3_3615	3858401	3860116	-	PF00474	Pfam	2.3631397174029162e-51	8.54352753941763e-55	35	442	0.0014007034866205033
NC_000913.3	NC_000913.3_3616	3860283	3861176	+	PF02311	Pfam	2.576617138317242e-7	9.31531864901389e-11	65	128	0.005555159692966345
NC_000913.3	NC_000913.3_3616	3860283	3861176	+	PF00165	Pfam	6.317924425785132e-7	2.2841375364371408e-10	193	232	0.005555159692966345
NC_000913.3	NC_000913.3_3616	3860283	3861176	+	PF12833	Pfam	1.2928180291638871e-17	4.673962506015499e-21	207	284	0.005555159692966345
NC_000913.3	NC_000913.3_3616	3860283	3861176	+	PF00165	Pfam	1.8395451477608999e-10	6.650560910198481e-14	245	283	0.005555159692966345
NC_000913.3	NC_000913.3_3619	3861987	3862472	-	PF00367	Pfam	8.111225849556523e-14	2.9324749998396686e-17	76	105	0.0052713951924438646
NC_000913.3	NC_000913.3_3620	3862497	3863603	-	PF02378	Pfam	8.428136979202316e-75	3.0470487994223847e-78	10	346	0.000030798573382982227
NC_000913.3	NC_000913.3_3621	3863899	3864615	+	PF00392	Pfam	7.695815122545881e-22	2.7822903552226616e-25	3	64	0.0003631739477187498
NC_000913.3	NC_000913.3_3621	3863899	3864615	+	PF08279	Pfam	2.539687962412108e-6	9.181807528604873e-10	29	55	0.0003631739477187498
NC_000913.3	NC_000913.3_3621	3863899	3864615	+	PF07702	Pfam	4.831306216623743e-31	1.7466761448386634e-34	87	224	0.0003631739477187498
NC_000913.3	NC_000913.3_3622	3864612	3866273	-	PF02080	Pfam	5.624414163934949e-7	2.0334107606417024e-10	212	269	0.00269680037544955
NC_000913.3	NC_000913.3_3622	3864612	3866273	-	PF02080	Pfam	4.388294583303589e-11	1.5865128645349202e-14	291	360	0.00269680037544955
NC_000913.3	NC_000913.3_3623	3866469	3866897	-	PF00011	Pfam	6.854407621543129e-22	2.478093861729258e-25	39	135	0.002742347493728161
NC_000913.3	NC_000913.3_3624	3867009	3867422	-	PF00011	Pfam	1.0957785661260392e-23	3.961600022147647e-27	41	137	0.010138816939062677
NC_000913.3	NC_000913.3_3627	3869377	3870441	+	PF01494	Pfam	1.9991576829169215e-6	7.227612736503693e-10	135	168	0.05104866248587105
NC_000913.3	NC_000913.3_3628	3870438	3871730	-	PF07690	Pfam	1.7550997231209822e-56	6.345262918007889e-60	21	389	0.05580521078301051
NC_000913.3	NC_000913.3_3628	3870438	3871730	-	PF00083	Pfam	9.942841685821087e-8	3.594664383883256e-11	44	419	0.05580521078301051
NC_000913.3	NC_000913.3_3629	3871850	3872998	-	PF02746	Pfam	1.409883260521685e-31	5.097191831242534e-35	15	107	0.03960176053256464
NC_000913.3	NC_000913.3_3629	3871850	3872998	-	PF13378	Pfam	2.1242864438560753e-54	7.679994374027748e-58	135	355	0.03960176053256464
NC_000913.3	NC_000913.3_3630	3872995	3873612	-	PF01081	Pfam	2.9454701031068616e-30	1.0648843467486846e-33	5	183	0.01392980353728469
NC_000913.3	NC_000913.3_3632	3874471	3875160	-	PF00392	Pfam	8.011868160517223e-15	2.896553926434282e-18	7	68	0.013126916423611442
NC_000913.3	NC_000913.3_3632	3874471	3875160	-	PF07729	Pfam	1.0374008930869806e-25	3.750545528152497e-29	99	218	0.013126916423611442
NC_000913.3	NC_000913.3_3634	3876140	3876952	-	PF00702	Pfam	1.273586794139357e-7	4.604435264422838e-11	3	232	0.004566120450263122
NC_000913.3	NC_000913.3_3634	3876140	3876952	-	PF05116	Pfam	2.3242701324743478e-6	8.403001202004149e-10	4	110	0.004566120450263122
NC_000913.3	NC_000913.3_3634	3876140	3876952	-	PF08282	Pfam	1.6681376170550738e-66	6.03086629448689e-70	6	264	0.004566120450263122
NC_000913.3	NC_000913.3_3634	3876140	3876952	-	PF05116	Pfam	8.237356713041183e-9	2.978075456630941e-12	175	244	0.004566120450263122
NC_000913.3	NC_000913.3_3636	3877705	3880119	-	PF02518	Pfam	7.47467789821518e-23	2.7023419733243604e-26	32	174	0.002849886000419889
NC_000913.3	NC_000913.3_3636	3877705	3880119	-	PF00204	Pfam	2.679883791236068e-60	9.688661573521576e-64	221	390	0.002849886000419889
NC_000913.3	NC_000913.3_3636	3877705	3880119	-	PF01751	Pfam	6.195323549294011e-19	2.239813286078818e-22	419	531	0.002849886000419889
NC_000913.3	NC_000913.3_3636	3877705	3880119	-	PF00986	Pfam	1.3984199239260756e-31	5.055748098069688e-35	732	793	0.002849886000419889
NC_000913.3	NC_000913.3_3637	3880148	3881221	-	PF13175	Pfam	3.604506396877327e-10	1.3031476489072042e-13	1	46	8.516853665576517e-9
NC_000913.3	NC_000913.3_3637	3880148	3881221	-	PF13514	Pfam	1.0950337129626705e-6	3.958907132909149e-10	1	94	8.516853665576517e-9
NC_000913.3	NC_000913.3_3637	3880148	3881221	-	PF02463	Pfam	2.938044828694193e-42	1.0621998657607352e-45	3	354	8.516853665576517e-9
NC_000913.3	NC_000913.3_3637	3880148	3881221	-	PF13476	Pfam	3.342930554025741e-8	1.2085793760035217e-11	5	43	8.516853665576517e-9
NC_000913.3	NC_000913.3_3637	3880148	3881221	-	PF13304	Pfam	5.887055939968383e-7	2.1283644034592853e-10	25	48	8.516853665576517e-9
NC_000913.3	NC_000913.3_3638	3881221	3882321	-	PF00712	Pfam	1.3536544891379475e-41	4.893906323709137e-45	1	120	0.00008799362902435658
NC_000913.3	NC_000913.3_3638	3881221	3882321	-	PF02767	Pfam	1.1485260732145142e-41	4.152299613935337e-45	129	243	0.00008799362902435658
NC_000913.3	NC_000913.3_3638	3881221	3882321	-	PF02768	Pfam	1.2364696884090974e-44	4.4702447158680305e-48	245	365	0.00008799362902435658
NC_000913.3	NC_000913.3_3639	3882326	3883729	-	PF11638	Pfam	4.103491395426779e-20	1.483547142236724e-23	4	64	6.628500231550623e-7
NC_000913.3	NC_000913.3_3639	3882326	3883729	-	PF00308	Pfam	6.526408739555486e-100	2.3595114748935237e-103	133	349	6.628500231550623e-7
NC_000913.3	NC_000913.3_3639	3882326	3883729	-	PF01695	Pfam	4.0850651409514795e-9	1.4768854450294575e-12	168	270	6.628500231550623e-7
