sequence_id	protein_id	start	end	strand	average_p	max_p
U00096.3	U00096.3_3529	3766337	3767179	+	0.004525967893763935	0.004525967893763935
U00096.3	U00096.3_3530	3767227	3767922	+	0.017437323363051836	0.017437323363051836
U00096.3	U00096.3_3531	3768177	3768638	+	0.013769976705919132	0.013769976705919132
U00096.3	U00096.3_3532	3770243	3771379	-	0.01533589774889508	0.01533589774889508
U00096.3	U00096.3_3533	3771382	3771744	-	0.018855570371542667	0.018855570371542667
U00096.3	U00096.3_3534	3772281	3774194	+	5.498893012959674e-10	5.498893012959674e-10
U00096.3	U00096.3_3535	3774424	3775572	+	0.022472097042380988	0.022472097042380988
U00096.3	U00096.3_3536	3775572	3776159	+	0.023134887821529636	0.023134887821529636
U00096.3	U00096.3_3537	3776171	3776380	-	0.020120898354131767	0.020120898354131767
U00096.3	U00096.3_3538	3776665	3777027	+	0.016988918576622963	0.016988918576622963
U00096.3	U00096.3_3539	3777399	3779054	+	0.020335775198639026	0.020335775198639026
U00096.3	U00096.3_3540	3779054	3779830	+	0.022365257807599327	0.022365257807599327
U00096.3	U00096.3_3541	3779827	3781017	+	0.030808972949556413	0.030808972949556413
U00096.3	U00096.3_3542	3781215	3781688	+	0.004073648211021965	0.004073648211021965
U00096.3	U00096.3_3543	3781741	3782562	-	0.004153249868525262	0.004153249868525262
U00096.3	U00096.3_3544	3782642	3783661	-	0.0007032883635592679	0.0007032883635592679
U00096.3	U00096.3_3545	3783661	3784128	-	0.48998033734994184	0.48998033734994184
U00096.3	U00096.3_3546	3784191	3784442	-	0.5126938338122266	0.5126938338122266
U00096.3	U00096.3_3547	3784584	3785015	-	0.5096040808568605	0.5096040808568605
U00096.3	U00096.3_3548	3785260	3786804	+	0.6231920984694053	0.6231920984694053
U00096.3	U00096.3_3549	3786838	3788097	+	0.6806011735121268	0.6806011735121268
U00096.3	U00096.3_3550	3788101	3789060	+	0.824310268919184	0.824310268919184
U00096.3	U00096.3_3551	3789047	3790081	-	0.8281230321242466	0.8281230321242466
U00096.3	U00096.3_3552	3790320	3791345	-	0.8432432513201888	0.8432432513201888
U00096.3	U00096.3_3553	3791355	3792551	-	0.8466405732783544	0.8466405732783544
U00096.3	U00096.3_3554	3792826	3793698	-	0.8516082386224586	0.8516082386224586
U00096.3	U00096.3_3555	3793987	3794919	+	0.8572835941519076	0.8572835941519076
U00096.3	U00096.3_3556	3794929	3795975	+	0.8697266124760068	0.8697266124760068
U00096.3	U00096.3_3557	3795979	3796938	+	0.8853195435279425	0.8853195435279425
U00096.3	U00096.3_3558	3796948	3798207	+	0.9026651756785706	0.9026651756785706
U00096.3	U00096.3_3559	3798239	3799312	-	0.9219446376046736	0.9219446376046736
U00096.3	U00096.3_3560	3799345	3800196	-	0.9433592516563073	0.9433592516563073
U00096.3	U00096.3_3561	3800267	3800965	-	0.9671326361296109	0.9671326361296109
U00096.3	U00096.3_3562	3800983	3801999	-	0.9685397434077059	0.9685397434077059
U00096.3	U00096.3_3563	3802039	3803058	-	0.9669380715345074	0.9669380715345074
U00096.3	U00096.3_3564	3803058	3804137	-	0.9581173015787806	0.9581173015787806
U00096.3	U00096.3_3565	3804181	3805116	-	0.9502262159791529	0.9502262159791529
U00096.3	U00096.3_3566	3805153	3805950	-	0.9431824134786035	0.9431824134786035
U00096.3	U00096.3_3567	3805943	3807067	-	0.936912340423084	0.936912340423084
U00096.3	U00096.3_3568	3807064	3808134	-	0.9313505226905789	0.9313505226905789
U00096.3	U00096.3_3569	3808540	3809817	+	0.9264388819892364	0.9264388819892364
U00096.3	U00096.3_3570	3809825	3810304	+	0.8656801254030626	0.8656801254030626
U00096.3	U00096.3_3571	3810343	3811152	-	0.7832837688133346	0.7832837688133346
U00096.3	U00096.3_3572	3811250	3811417	-	0.0378394676993941	0.0378394676993941
U00096.3	U00096.3_3573	3811438	3811674	-	0.0001170011819220044	0.0001170011819220044
U00096.3	U00096.3_3574	3811891	3812559	-	7.093278456263609e-6	7.093278456263609e-6
U00096.3	U00096.3_3575	3812731	3813951	+	0.001214081029380475	0.001214081029380475
U00096.3	U00096.3_3576	3813929	3814387	+	0.0006659595288877726	0.0006659595288877726
U00096.3	U00096.3_3577	3814494	3815090	+	0.002602291063371052	0.002602291063371052
U00096.3	U00096.3_3578	3815127	3815768	-	0.001074040464268705	0.001074040464268705
U00096.3	U00096.3_3579	3815863	3816549	-	0.00010044716616506616	0.00010044716616506616
U00096.3	U00096.3_3580	3816676	3817539	+	0.010099975736180126	0.010099975736180126
U00096.3	U00096.3_3581	3817760	3818584	+	0.00993303107311559	0.00993303107311559
U00096.3	U00096.3_3582	3818874	3819491	+	0.000012721431436886253	0.000012721431436886253
U00096.3	U00096.3_3583	3819488	3821170	-	0.00661406827259311	0.00661406827259311
U00096.3	U00096.3_3584	3821428	3822051	+	0.002930567277774668	0.002930567277774668
U00096.3	U00096.3_3585	3822106	3822381	+	0.0043686592746430995	0.0043686592746430995
U00096.3	U00096.3_3586	3822400	3824508	+	0.00004069672078725927	0.00004069672078725927
U00096.3	U00096.3_3587	3824548	3825204	+	0.0006257526204373468	0.0006257526204373468
U00096.3	U00096.3_3588	3825210	3827291	+	1.714761531506312e-6	1.714761531506312e-6
U00096.3	U00096.3_3589	3827460	3828665	-	0.005795171349823876	0.005795171349823876
U00096.3	U00096.3_3590	3828945	3830336	+	0.0007683475663613406	0.0007683475663613406
U00096.3	U00096.3_3591	3830457	3832166	+	0.018958715335799216	0.018958715335799216
U00096.3	U00096.3_3592	3832219	3834537	-	0.015466622118465717	0.015466622118465717
U00096.3	U00096.3_3593	3834547	3835929	-	0.014040911667074411	0.014040911667074411
U00096.3	U00096.3_3594	3836953	3838137	+	0.011908088211769407	0.011908088211769407
U00096.3	U00096.3_3595	3838248	3839171	+	0.00855923453984693	0.00855923453984693
U00096.3	U00096.3_3596	3839175	3839993	-	0.007322672533660127	0.007322672533660127
U00096.3	U00096.3_3597	3840215	3840508	+	0.0148604156610943	0.0148604156610943
U00096.3	U00096.3_3598	3840549	3841787	-	0.015248328487008836	0.015248328487008836
U00096.3	U00096.3_3599	3841950	3842402	-	0.01877456627854125	0.01877456627854125
U00096.3	U00096.3_3600	3842455	3843789	-	0.0007628857131248423	0.0007628857131248423
U00096.3	U00096.3_3601	3843964	3845730	+	0.0003072840356503635	0.0003072840356503635
U00096.3	U00096.3_3602	3845776	3847167	-	0.01335371985469603	0.01335371985469603
U00096.3	U00096.3_3603	3847305	3848624	-	0.011413742054651559	0.011413742054651559
U00096.3	U00096.3_3604	3848634	3850136	-	0.0036254785408647906	0.0036254785408647906
U00096.3	U00096.3_3605	3850136	3850726	-	0.011444009383246011	0.011444009383246011
U00096.3	U00096.3_3606	3850802	3851092	-	0.0002449760757264622	0.0002449760757264622
U00096.3	U00096.3_3607	3851096	3852784	-	0.025899010874595722	0.025899010874595722
U00096.3	U00096.3_3608	3853553	3853642	+	0.039216191651420526	0.039216191651420526
U00096.3	U00096.3_3609	3853922	3855106	+	0.03800498830139211	0.03800498830139211
U00096.3	U00096.3_3610	3855114	3855611	-	0.028878092915909325	0.028878092915909325
U00096.3	U00096.3_3611	3855608	3855970	-	0.02801417767978321	0.02801417767978321
U00096.3	U00096.3_3612	3855960	3856307	-	0.03023696384128944	0.03023696384128944
U00096.3	U00096.3_3613	3856415	3856864	+	0.032235676020290344	0.032235676020290344
U00096.3	U00096.3_3614	3856911	3858404	-	0.00007814373704086717	0.00007814373704086717
U00096.3	U00096.3_3615	3858401	3860116	-	0.0014007034866205033	0.0014007034866205033
U00096.3	U00096.3_3616	3860283	3861176	+	0.005555159692966345	0.005555159692966345
U00096.3	U00096.3_3617	3861173	3861349	-	0.011079609174289648	0.011079609174289648
U00096.3	U00096.3_3618	3861349	3861987	-	0.011396006083173628	0.011396006083173628
U00096.3	U00096.3_3619	3861987	3862472	-	0.0052713951924438646	0.0052713951924438646
U00096.3	U00096.3_3620	3862497	3863603	-	0.000030798573382982227	0.000030798573382982227
U00096.3	U00096.3_3621	3863899	3864615	+	0.0003631739477187498	0.0003631739477187498
U00096.3	U00096.3_3622	3864612	3866273	-	0.00269680037544955	0.00269680037544955
U00096.3	U00096.3_3623	3866469	3866897	-	0.002742347493728161	0.002742347493728161
U00096.3	U00096.3_3624	3867009	3867422	-	0.010138816939062677	0.010138816939062677
U00096.3	U00096.3_3625	3867800	3868060	+	0.05091822295458693	0.05091822295458693
U00096.3	U00096.3_3626	3868062	3869276	-	0.05098011895398812	0.05098011895398812
U00096.3	U00096.3_3627	3869377	3870441	+	0.05104866248587105	0.05104866248587105
U00096.3	U00096.3_3628	3870438	3871730	-	0.05580521078301051	0.05580521078301051
U00096.3	U00096.3_3629	3871850	3872998	-	0.03960176053256464	0.03960176053256464
U00096.3	U00096.3_3630	3872995	3873612	-	0.01392980353728469	0.01392980353728469
U00096.3	U00096.3_3631	3873596	3874474	-	0.0175922735817216	0.0175922735817216
U00096.3	U00096.3_3632	3874471	3875160	-	0.013126916423611442	0.013126916423611442
U00096.3	U00096.3_3633	3875438	3876094	+	0.016872489090366635	0.016872489090366635
U00096.3	U00096.3_3634	3876140	3876952	-	0.004566120450263122	0.004566120450263122
U00096.3	U00096.3_3635	3877067	3877465	-	0.009204688784051479	0.009204688784051479
U00096.3	U00096.3_3636	3877705	3880119	-	0.002849886000419889	0.002849886000419889
U00096.3	U00096.3_3637	3880148	3881221	-	8.516853665576517e-9	8.516853665576517e-9
U00096.3	U00096.3_3638	3881221	3882321	-	0.00008799362902435658	0.00008799362902435658
U00096.3	U00096.3_3639	3882326	3883729	-	6.628500231550623e-7	6.628500231550623e-7
U00096.3	U00096.3_3640	3884336	3884476	+	0.00043941781267360246	0.00043941781267360246
U00096.3	U00096.3_3641	3884526	3884852	+	0.00010970863008869143	0.00010970863008869143
U00096.3	U00096.3_3642	3885076	3886722	+	0.0004163996071800282	0.0004163996071800282
U00096.3	U00096.3_3643	3886828	3888192	+	0.028917992670425306	0.028917992670425306
U00096.3	U00096.3_3644	3888730	3890145	+	0.034287179794876894	0.034287179794876894
U00096.3	U00096.3_3645	3890236	3891483	+	0.03252999893022108	0.03252999893022108
U00096.3	U00096.3_3646	3891615	3892790	+	0.03889575604620482	0.03889575604620482
U00096.3	U00096.3_3647	3892765	3893724	+	0.02493750958464923	0.02493750958464923
U00096.3	U00096.3_3648	3893881	3894630	+	0.030802555204452787	0.030802555204452787
U00096.3	U00096.3_3649	3894652	3895218	+	0.037266475667976875	0.037266475667976875
U00096.3	U00096.3_3650	3895272	3896609	-	0.0013633567700529665	0.0013633567700529665
U00096.3	U00096.3_3651	3896774	3897439	+	0.014128412712135299	0.014128412712135299
U00096.3	U00096.3_3652	3897506	3897973	+	0.010934413897230157	0.010934413897230157
U00096.3	U00096.3_3653	3898022	3898609	+	0.014907487356193216	0.014907487356193216
U00096.3	U00096.3_3654	3898671	3899393	-	0.0000644367283108373	0.0000644367283108373
U00096.3	U00096.3_3655	3899408	3900577	-	0.0009666562952058232	0.0009666562952058232
U00096.3	U00096.3_3656	3900604	3902220	-	0.008157028552986955	0.008157028552986955
U00096.3	U00096.3_3657	3902289	3903701	-	0.006697887249750033	0.006697887249750033
U00096.3	U00096.3_3658	3903720	3905597	-	4.201025597849286e-7	4.201025597849286e-7
U00096.3	U00096.3_3659	3905731	3906567	-	0.00033296336289849053	0.00033296336289849053
U00096.3	U00096.3_3660	3906853	3907578	-	0.005084914943475943	0.005084914943475943
U00096.3	U00096.3_3661	3907593	3908366	-	2.6858460554829444e-6	2.6858460554829444e-6
U00096.3	U00096.3_3662	3908549	3909439	-	0.004441838785827757	0.004441838785827757
U00096.3	U00096.3_3663	3909439	3910398	-	0.003969037170441487	0.003969037170441487
U00096.3	U00096.3_3664	3910485	3911525	-	0.004154891691900392	0.004154891691900392
U00096.3	U00096.3_3665	3911839	3913668	-	0.0013441561413835503	0.0013441561413835503
U00096.3	U00096.3_3666	3913830	3915200	-	0.002606709325012141	0.002606709325012141
U00096.3	U00096.3_3667	3915553	3915972	-	0.00004768618437908985	0.00004768618437908985
U00096.3	U00096.3_3668	3915993	3917375	-	0.00348283205326347	0.00348283205326347
U00096.3	U00096.3_3669	3917402	3918265	-	0.008398518960099686	0.008398518960099686
U00096.3	U00096.3_3670	3918316	3919857	-	0.0013197258216198758	0.0013197258216198758
U00096.3	U00096.3_3671	3919870	3920403	-	0.005611146716745458	0.005611146716745458
U00096.3	U00096.3_3672	3920418	3920888	-	0.00537127452380503	0.00537127452380503
U00096.3	U00096.3_3673	3920950	3921189	-	0.0011359964149983447	0.0011359964149983447
U00096.3	U00096.3_3674	3921236	3922051	-	0.006131553824838691	0.006131553824838691
U00096.3	U00096.3_3675	3922060	3922440	-	0.008532835769103077	0.008532835769103077
U00096.3	U00096.3_3676	3923057	3923680	-	0.00019390099885042042	0.00019390099885042042
U00096.3	U00096.3_3677	3923744	3925633	-	0.0003585468294169445	0.0003585468294169445
U00096.3	U00096.3_3678	3926012	3926455	-	0.011497040171933204	0.011497040171933204
U00096.3	U00096.3_3679	3926545	3927003	-	0.007140096057307525	0.007140096057307525
U00096.3	U00096.3_3680	3927155	3928147	+	0.010899019730062177	0.010899019730062177
U00096.3	U00096.3_3681	3928152	3929603	-	0.002801939781150387	0.002801939781150387
U00096.3	U00096.3_3682	3929597	3931093	-	0.004247987619171137	0.004247987619171137
U00096.3	U00096.3_3683	3931316	3933184	+	0.000041811242046916517	0.000041811242046916517
U00096.3	U00096.3_3684	3933351	3933770	+	0.011640189276866763	0.011640189276866763
U00096.3	U00096.3_3685	3933778	3935283	+	0.00964875417004614	0.00964875417004614
U00096.3	U00096.3_3686	3935288	3936253	+	0.003970538975774579	0.003970538975774579
U00096.3	U00096.3_3687	3936278	3937168	+	0.006155901465869136	0.006155901465869136
U00096.3	U00096.3_3688	3937294	3938223	+	0.0006708153399455958	0.0006708153399455958
U00096.3	U00096.3_3689	3938227	3939219	+	0.007080067678684624	0.007080067678684624
U00096.3	U00096.3_3690	3939185	3940612	-	0.01442952416242298	0.01442952416242298
U00096.3	U00096.3_3691	3940635	3941327	-	0.008857831135593951	0.008857831135593951
U00096.3	U00096.3_3692	3942995	3943249	+	0.011942497807224372	0.011942497807224372
U00096.3	U00096.3_3693	3947128	3947967	-	0.009022679594124209	0.009022679594124209
U00096.3	U00096.3_3694	3948086	3948424	+	0.013194796834758323	0.013194796834758323
U00096.3	U00096.3_3695	3948449	3949969	-	4.351512467871194e-6	4.351512467871194e-6
U00096.3	U00096.3_3696	3950560	3951543	+	0.0066319900010980695	0.0066319900010980695
U00096.3	U00096.3_3697	3951668	3952204	+	0.008026726007408669	0.008026726007408669
U00096.3	U00096.3_3698	3952201	3952464	+	0.0009475246926079132	0.0009475246926079132
U00096.3	U00096.3_3699	3952484	3953413	+	0.008075215107369662	0.008075215107369662
U00096.3	U00096.3_3700	3953478	3955328	+	0.006635557809174518	0.006635557809174518
U00096.3	U00096.3_3701	3955331	3956875	+	0.00018680947750643545	0.00018680947750643545
U00096.3	U00096.3_3702	3956927	3957820	-	0.0038987357977920516	0.0038987357977920516
U00096.3	U00096.3_3703	3957970	3959445	+	0.002996047548971303	0.002996047548971303
U00096.3	U00096.3_3704	3959532	3959813	-	5.786056119342113e-7	5.786056119342113e-7
U00096.3	U00096.3_3705	3960242	3960460	-	5.633882144930958e-6	5.633882144930958e-6
U00096.3	U00096.3_3706	3960677	3962698	+	0.0007389962090197436	0.0007389962090197436
U00096.3	U00096.3_3707	3962745	3964229	-	0.005641278001116519	0.005641278001116519
U00096.3	U00096.3_3708	3964365	3965630	-	0.0021855395158455445	0.0021855395158455445
U00096.3	U00096.3_3709	3965761	3966090	+	0.00325148836493146	0.00325148836493146
U00096.3	U00096.3_3710	3966417	3967676	+	0.00014637374659706666	0.00014637374659706666
U00096.3	U00096.3_3711	3967686	3967904	+	0.07874924323440397	0.07874924323440397
U00096.3	U00096.3_3712	3967916	3969019	+	0.08079708166245611	0.08079708166245611
U00096.3	U00096.3_3713	3969031	3970077	+	0.07518806860441919	0.07518806860441919
U00096.3	U00096.3_3714	3970133	3971263	+	0.06910412880526559	0.06910412880526559
U00096.3	U00096.3_3715	3971260	3972522	+	0.06361959839667675	0.06361959839667675
U00096.3	U00096.3_3716	3972522	3973589	+	0.058750952067146214	0.058750952067146214
U00096.3	U00096.3_3717	3973608	3974489	+	0.06047545223733653	0.06047545223733653
U00096.3	U00096.3_3718	3974467	3975141	+	0.05247407142057008	0.05247407142057008
U00096.3	U00096.3_3719	3975146	3976276	+	0.05664793734809888	0.05664793734809888
U00096.3	U00096.3_3720	3976278	3977528	+	0.05604992227246256	0.05604992227246256
U00096.3	U00096.3_3721	3977525	3978604	+	0.05550935916656035	0.05550935916656035
U00096.3	U00096.3_3722	3978601	3979953	+	0.055020782306455046	0.055020782306455046
U00096.3	U00096.3_3723	3979956	3980696	+	0.05457923605167963	0.05457923605167963
U00096.3	U00096.3_3724	3980887	3982272	+	0.041818434174491624	0.041818434174491624
U00096.3	U00096.3_3725	3982958	3984193	+	0.0476292045096061	0.0476292045096061
U00096.3	U00096.3_3726	3984352	3986007	-	0.011479002492076638	0.011479002492076638
U00096.3	U00096.3_3727	3986686	3987882	-	0.015296545362395109	0.015296545362395109
U00096.3	U00096.3_3728	3987885	3989066	-	0.015222147178231534	0.015222147178231534
U00096.3	U00096.3_3729	3989088	3989828	-	0.013332232879830394	0.013332232879830394
U00096.3	U00096.3_3730	3989825	3990787	-	0.015191478394390728	0.015191478394390728
U00096.3	U00096.3_3731	3991153	3993699	+	0.019546368984091615	0.019546368984091615
U00096.3	U00096.3_3732	3993739	3994059	-	0.021695177948565084	0.021695177948565084
U00096.3	U00096.3_3733	3994522	3994725	+	0.024168644367340546	0.024168644367340546
U00096.3	U00096.3_3734	3994762	3995586	+	0.012192054662603518	0.012192054662603518
U00096.3	U00096.3_3735	3995583	3996290	+	0.016324861069918543	0.016324861069918543
U00096.3	U00096.3_3736	3996287	3997183	+	0.001655351484081852	0.001655351484081852
U00096.3	U00096.3_3737	3997183	3997899	+	0.006684634729300478	0.006684634729300478
U00096.3	U00096.3_3738	3997983	4000145	+	0.0011671803376047	0.0011671803376047
U00096.3	U00096.3_3739	4000292	4001056	-	0.008354190282058013	0.008354190282058013
U00096.3	U00096.3_3740	4001426	4002376	+	0.006926393730769032	0.006926393730769032
U00096.3	U00096.3_3741	4002419	4002799	-	0.012527717906489978	0.012527717906489978
U00096.3	U00096.3_3742	4002813	4003193	-	0.012782915074616746	0.012782915074616746
U00096.3	U00096.3_3743	4003288	4004178	-	0.00898800461676156	0.00898800461676156
U00096.3	U00096.3_3744	4004230	4004697	-	0.0021868563452540892	0.0021868563452540892
U00096.3	U00096.3_3745	4004862	4005731	+	0.007075805993649139	0.007075805993649139
U00096.3	U00096.3_3746	4005858	4007693	+	0.0003911993694325273	0.0003911993694325273
U00096.3	U00096.3_3747	4007757	4008377	+	0.012959518349390999	0.012959518349390999
U00096.3	U00096.3_3748	4008439	4009059	-	0.00991392659214891	0.00991392659214891
U00096.3	U00096.3_3749	4009170	4010192	+	0.008010010628179316	0.008010010628179316
U00096.3	U00096.3_3750	4010200	4011000	+	0.0027560273559533266	0.0027560273559533266
U00096.3	U00096.3_3751	4011076	4011975	+	0.005843625821049769	0.005843625821049769
U00096.3	U00096.3_3752	4011863	4012816	-	0.006359806875758168	0.006359806875758168
U00096.3	U00096.3_3753	4013053	4015314	+	0.009591826531251858	0.009591826531251858
U00096.3	U00096.3_3754	4015354	4016169	-	0.003636495734116348	0.003636495734116348
U00096.3	U00096.3_3755	4016431	4017192	+	0.003536990842783189	0.003536990842783189
U00096.3	U00096.3_3756	4017333	4018760	+	0.000031344735900260214	0.000031344735900260214
U00096.3	U00096.3_3757	4018855	4019610	+	0.031520813857914054	0.031520813857914054
U00096.3	U00096.3_3758	4019624	4020229	+	0.02447383119318966	0.02447383119318966
U00096.3	U00096.3_3759	4020226	4021866	+	0.018074316211459565	0.018074316211459565
U00096.3	U00096.3_3760	4021945	4022214	+	0.014239125578765372	0.014239125578765372
U00096.3	U00096.3_3761	4022218	4022733	+	0.01786960911506482	0.01786960911506482
U00096.3	U00096.3_3762	4022736	4023512	+	0.008137686496556258	0.008137686496556258
U00096.3	U00096.3_3763	4023554	4024336	+	0.015783470773068936	0.015783470773068936
U00096.3	U00096.3_3764	4024333	4024821	-	0.01606314044052509	0.01606314044052509
U00096.3	U00096.3_3765	4024988	4026481	+	0.017740590765843185	0.017740590765843185
U00096.3	U00096.3_3766	4026527	4027228	+	0.021010312318512702	0.021010312318512702
U00096.3	U00096.3_3767	4027609	4028772	-	0.0063341515330843125	0.0063341515330843125
U00096.3	U00096.3_3768	4028782	4030971	-	0.010612970628929519	0.010612970628929519
U00096.3	U00096.3_3769	4031161	4032492	+	0.009200865574782257	0.009200865574782257
U00096.3	U00096.3_3770	4032492	4033106	+	0.00015095148229036175	0.00015095148229036175
U00096.3	U00096.3_3771	4033145	4034596	+	0.007656063587428685	0.007656063587428685
U00096.3	U00096.3_3772	4034608	4035153	+	0.0245425186237441	0.0245425186237441
U00096.3	U00096.3_3773	4036718	4036972	+	0.02168891003668119	0.02168891003668119
U00096.3	U00096.3_3774	4040906	4041433	-	0.018509935929775557	0.018509935929775557
U00096.3	U00096.3_3775	4041415	4041999	-	0.014966206319713805	0.014966206319713805
U00096.3	U00096.3_3776	4042069	4042338	+	0.018901881681012783	0.018901881681012783
U00096.3	U00096.3_3777	4042415	4043401	+	0.01742908645422824	0.01742908645422824
U00096.3	U00096.3_3778	4043418	4044044	+	0.020731529112044404	0.020731529112044404
U00096.3	U00096.3_3779	4044199	4045629	+	0.023695320364863652	0.023695320364863652
U00096.3	U00096.3_3780	4045670	4046602	-	0.026359881390140054	0.026359881390140054
U00096.3	U00096.3_3781	4046966	4049752	+	0.00003326209934904455	0.00003326209934904455
U00096.3	U00096.3_3782	4050133	4050765	-	0.0007824561220674403	0.0007824561220674403
U00096.3	U00096.3_3783	4051347	4051856	+	0.005490281132801135	0.005490281132801135
U00096.3	U00096.3_3784	4052045	4053418	+	0.00001602269491028344	0.00001602269491028344
U00096.3	U00096.3_3785	4053647	4053757	-	0.007933892320353658	0.007933892320353658
U00096.3	U00096.3_3786	4053869	4055278	-	0.0031592488894126884	0.0031592488894126884
U00096.3	U00096.3_3787	4055290	4056339	-	0.00823918059094172	0.00823918059094172
U00096.3	U00096.3_3788	4056625	4058034	-	7.906141677265026e-6	7.906141677265026e-6
U00096.3	U00096.3_3789	4058407	4060230	+	0.004372034462055983	0.004372034462055983
U00096.3	U00096.3_3790	4060447	4061157	+	0.010186303397908514	0.010186303397908514
U00096.3	U00096.3_3791	4061165	4062145	+	0.019305694734323243	0.019305694734323243
U00096.3	U00096.3_3792	4062247	4063512	+	0.029023922614604906	0.029023922614604906
U00096.3	U00096.3_3793	4063603	4064295	-	0.02361116184487704	0.02361116184487704
U00096.3	U00096.3_3794	4064363	4065766	-	0.020592917774378102	0.020592917774378102
U00096.3	U00096.3_3795	4065809	4067194	-	0.025494978332752057	0.025494978332752057
U00096.3	U00096.3_3796	4067240	4069276	-	0.02797275123977148	0.02797275123977148
U00096.3	U00096.3_3797	4069475	4070401	-	0.028554908729185383	0.028554908729185383
U00096.3	U00096.3_3798	4070515	4071756	-	0.0001612101804456523	0.0001612101804456523
U00096.3	U00096.3_3799	4071773	4072651	-	0.007288533465840137	0.007288533465840137
U00096.3	U00096.3_3800	4072675	4073571	-	0.0024379102985777725	0.0024379102985777725
U00096.3	U00096.3_3801	4073739	4074635	+	0.0081780105490798	0.0081780105490798
U00096.3	U00096.3_3802	4074669	4075454	+	0.001153875460614572	0.001153875460614572
U00096.3	U00096.3_3803	4075553	4076152	+	0.0063064912322080705	0.0063064912322080705
U00096.3	U00096.3_3804	4076146	4077018	+	0.002055145560773033	0.002055145560773033
U00096.3	U00096.3_3805	4077015	4077452	+	7.3455903504711066e-6	7.3455903504711066e-6
U00096.3	U00096.3_3806	4077497	4078438	+	0.0037292863031098823	0.0037292863031098823
U00096.3	U00096.3_3807	4078849	4078956	+	0.006848870002812227	0.006848870002812227
U00096.3	U00096.3_3808	4079291	4079509	+	0.00022561339632493077	0.00022561339632493077
U00096.3	U00096.3_3809	4079727	4079969	+	0.014312231489273812	0.014312231489273812
U00096.3	U00096.3_3810	4079969	4080151	+	0.010283152148980988	0.010283152148980988
U00096.3	U00096.3_3811	4080299	4081228	-	0.013902745831181456	0.013902745831181456
U00096.3	U00096.3_3812	4081225	4081860	-	0.002484414707599484	0.002484414707599484
U00096.3	U00096.3_3813	4081857	4082759	-	0.000330580160046176	0.000330580160046176
U00096.3	U00096.3_3814	4082772	4085186	-	0.0026525747820093522	0.0026525747820093522
U00096.3	U00096.3_3815	4085235	4085822	-	0.0018903548328796384	0.0018903548328796384
U00096.3	U00096.3_3816	4086016	4086849	+	0.000021328253646353063	0.000021328253646353063
U00096.3	U00096.3_3817	4087002	4088057	+	0.00513340379463661	0.00513340379463661
U00096.3	U00096.3_3818	4088107	4089855	-	4.084575879320539e-6	4.084575879320539e-6
U00096.3	U00096.3_3819	4089855	4090925	-	0.00007411834922451766	0.00007411834922451766
U00096.3	U00096.3_3820	4090915	4092366	-	2.8376788593115785e-8	2.8376788593115785e-8
U00096.3	U00096.3_3821	4092377	4092823	-	0.000020378252766865334	0.000020378252766865334
U00096.3	U00096.3_3822	4093124	4093438	-	0.00009983560286703022	0.00009983560286703022
U00096.3	U00096.3_3823	4093448	4094272	-	0.010538106050264432	0.010538106050264432
U00096.3	U00096.3_3824	4094723	4095982	-	0.009728396175501168	0.009728396175501168
U00096.3	U00096.3_3825	4095979	4097448	-	0.0019831862976924944	0.0019831862976924944
U00096.3	U00096.3_3826	4097736	4098572	+	0.0027111934671956877	0.0027111934671956877
U00096.3	U00096.3_3827	4098556	4099494	+	0.002528199912296082	0.002528199912296082
U00096.3	U00096.3_3828	4099491	4100525	-	0.006715843914507727	0.006715843914507727
U00096.3	U00096.3_3829	4100810	4101430	+	0.0009554178127806105	0.0009554178127806105
U00096.3	U00096.3_3830	4101690	4102673	+	0.008714657199445397	0.008714657199445397
U00096.3	U00096.3_3831	4102822	4103496	+	0.004031801706857522	0.004031801706857522
U00096.3	U00096.3_3832	4103602	4104975	-	0.005905113937517631	0.005905113937517631
U00096.3	U00096.3_3833	4104972	4105670	-	0.008843868145507531	0.008843868145507531
U00096.3	U00096.3_3834	4105820	4106320	+	0.012182457955941748	0.012182457955941748
U00096.3	U00096.3_3835	4106469	4107371	+	0.000015908632425229215	0.000015908632425229215
U00096.3	U00096.3_3836	4107317	4107421	-	0.00863537288632333	0.00863537288632333
U00096.3	U00096.3_3837	4107552	4108514	+	0.003982638700701001	0.003982638700701001
U00096.3	U00096.3_3838	4108834	4109823	+	0.005040635029119692	0.005040635029119692
U00096.3	U00096.3_3839	4109930	4110685	+	0.008504143294024083	0.008504143294024083
U00096.3	U00096.3_3840	4110740	4111507	-	0.0030740131467889755	0.0030740131467889755
U00096.3	U00096.3_3841	4111615	4112214	-	0.007869513657300145	0.007869513657300145
U00096.3	U00096.3_3842	4112315	4112755	+	0.000029109841269382026	0.000029109841269382026
U00096.3	U00096.3_3843	4112967	4113266	+	0.009649972559194055	0.009649972559194055
U00096.3	U00096.3_3844	4113293	4113721	+	0.005088144072903153	0.005088144072903153
U00096.3	U00096.3_3845	4113726	4114472	-	0.009671894106132443	0.009671894106132443
U00096.3	U00096.3_3846	4114569	4115579	-	0.00005738912541820919	0.00005738912541820919
U00096.3	U00096.3_3847	4115714	4117222	-	0.0016188032845191665	0.0016188032845191665
U00096.3	U00096.3_3848	4117245	4118090	-	0.006932448968414203	0.006932448968414203
